[LOG] 🚀 Démarrage de la traduction...
[LOG] ✅ Fichier traduit: Necrotic_Shroud_MCW85hei85k4Kjtn.json
[LOG] ✅ Fichier traduit: Pallid_Elf_r5l9uvbBLrFaLw1M.json
[LOG] ✅ Fichier traduit: Protective_Wings_GJmGgy9duqDpdPZ3.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Radiant_Consumption_9HyDpSNURS5uCgkc.json
[LOG] ✅ Fichier traduit: Radiant_Consumption_9HyDpSNURS5uCgkc.json
[LOG] ✅ Fichier traduit: Radiant_Soul_gTFupnqus0hveOBZ.json
[LOG] ✅ Fichier traduit: Reactive_Resistance_GKz0x2XRKZfONvEx.json
[LOG] ✅ Fichier traduit: Relentless_Endurance_NpIyp6MXjuvLSusn.json
[LOG] ✅ Fichier traduit: Rock_Gnome_U6uIarW95VC6X8yH.json
[LOG] ✅ Fichier traduit: Savage_Attacks_BT4D5xZua79ZfDKC.json
[LOG] ✅ Fichier traduit: Sea_Elf_Tkx9v0lAE4TXBVoD.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Shadar_Kai_Z3T8F4zu5Fh6okuN.json
[LOG] ✅ Fichier traduit: Shadar_Kai_Z3T8F4zu5Fh6okuN.json
[LOG] ✅ Fichier traduit: Shapechanger_TaIxjGhMrBv8m0e6.json
[LOG] ✅ Fichier traduit: Shifting_ZnC5wZ9QLAr54AXj.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Swiftstride_A7y3VHcnh0PX4Ptq.json
[LOG] ✅ Fichier traduit: Swiftstride_A7y3VHcnh0PX4Ptq.json
[LOG] ✅ Fichier traduit: Talons_AAWJmRgHFsk3E5lW.json
[LOG] ✅ Fichier traduit: Tinker_PtI0lXc0AjHhfpu4.json
[LOG] ✅ Fichier traduit: Variant_Human_8NRwiI2bxNvvZcrL.json
[LOG] ✅ Fichier traduit: Variant_Human__Mark_of_Finding_wt6UzDOmr40FTwrK.json
[LOG] ✅ Fichier traduit: Variant_Human__Mark_of_Handling_qA7SBVeu4YGoUGku.json
[LOG] ✅ Fichier traduit: Variant_Human__Mark_of_Making_LvPW3kkjBz7Jany9.json
[LOG] ✅ Fichier traduit: Variant_Human__Mark_of_Passage_t2DkRoiwnaCAG0Vl.json
[LOG] ✅ Fichier traduit: Variant_Human__Mark_of_Sentinel_w9NuVOaUcmUYHQXF.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Wildhunt_4dCFhbFdRyzMpLzM.json
[LOG] ✅ Fichier traduit: Wildhunt_4dCFhbFdRyzMpLzM.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Wood_Elf_vJ2ZOxuMUDlTe2GH.json
[LOG] ✅ Fichier traduit: Wood_Elf_vJ2ZOxuMUDlTe2GH.json
[LOG] ✅ Fichier traduit: Affaires_de_la_guilde__artisan_de_guilde__Yh5TnVBWpP4d7QXT.json
[LOG] ✅ Fichier traduit: Arnaque_pr_f_r_e__Charlatan__GclLbZWbTFGWXcew.json
[LOG] ✅ Fichier traduit: Artisan_de_Guilde_kqVT2TmkJsv6ZG1o.json
[LOG] ✅ Fichier traduit: Artiste_GAeiyrjEBF7T987Z.json
[LOG] ✅ Fichier traduit: Barbarian_Wild_Surge_cQK9KtoGzceK5akR.json
[LOG] ✅ Fichier traduit: Charlatan_CP5Zcf48DUk4AWP6.json
[LOG] ✅ Fichier traduit: D_faut__Charlatan__GBP8aESPANXbfnxd.json
[LOG] ✅ Fichier traduit: D_faut__artisan_de_guilde__tud6P71kvKGKh5QF.json
[LOG] ✅ Fichier traduit: D_faut__artiste__vww7ZSbzNioYvNmm.json
[LOG] ✅ Fichier traduit: Domaine_artistique__Artiste__wipL7VMDxlsjbbyS.json
[LOG] ✅ Fichier traduit: Druid_Star_Chart_CqNnD2lgkF5njCCn.json
[LOG] ✅ Fichier traduit: Experimental_Elixir_o8SOpnWHSGBIqPUU.json
[LOG] ✅ Fichier traduit: Id_al__artisan_de_guilde__AAL0FD1HCrVR8xQu.json
[LOG] ✅ Fichier traduit: Id_al__artiste__OSNyZHSDZs0L1c9R.json
[LOG] ✅ Fichier traduit: Id_eal__Charlatan__gouxL5wn0gJ8oxPU.json
[LOG] ✅ Fichier traduit: Lien__Charlatan__s5CFrGfC9CYvcW0l.json
[LOG] ✅ Fichier traduit: Lien__artisan_de_guilde__9x13CctfFPD9m6lY.json
[LOG] ✅ Fichier traduit: Lien__artiste__j24M1iNOK6lUBaNo.json
[LOG] ✅ Fichier traduit: Random_Animal_Id3LpyssjRggQlZQ.json
[LOG] ✅ Fichier traduit: Trait__Charlatan__rSdx2slEoQbGrpkV.json
[LOG] ✅ Fichier traduit: Trait__artisan_de_guilde__py3QtRqqtzT2FamU.json
[LOG] ✅ Fichier traduit: Trait__artiste__mkr5dbD0UpQ33FzC.json
[LOG] ✅ Fichier traduit: Wand_of_Wonder_Effects_sLj6DayTia10AzxN.json
[LOG] ✅ Fichier traduit: Wild_Magic_Surge_Table_TlFLSHz9qmEoNa4X.json
[LOG] ✅ Fichier traduit: Abi_Dalzim_s_Horrid_Wilting_mK89G2y7dchdmFd5.json
[LOG] ✅ Fichier traduit: Absorb_Elements_oKkCetAk9lUICCUg.json
[LOG] ✅ Fichier traduit: Acid_Splash_4vTsj0WebAOBYoAG.json
[LOG] ✅ Fichier traduit: Additional_Elixirs_oB0iHZMRS3kpLgHZ.json
[LOG] ✅ Fichier traduit: Aganazzar_s_Scorcher_rLtTFNOTA73JETBR.json
[LOG] ✅ Fichier traduit: Aid_63FSzc62pfk1A576.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Air_Bubble_AMFGxPz5iTJTG14r.json
[LOG] ✅ Fichier traduit: Air_Bubble_AMFGxPz5iTJTG14r.json
[LOG] ✅ Fichier traduit: Alarm_T6nNBhzyjOKZ0ueS.json
[LOG] ✅ Fichier traduit: Alter_Self_bgewf7NDcfis2gbt.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Animal_Friendship_ZlBji3FJa82kQ7RR.json
[LOG] ✅ Fichier traduit: Animal_Friendship_ZlBji3FJa82kQ7RR.json
[LOG] ✅ Fichier traduit: Animal_Messenger_aQJrsQFyslU99MRv.json
[LOG] ✅ Fichier traduit: Animal_Shapes_KVQTH2B171SLzQtS.json
[LOG] ✅ Fichier traduit: Animate_Dead_YYvm2Ax4pNUkuIB3.json
[LOG] ✅ Fichier traduit: Animate_Objects_RvD26Eo9FIwlDxj7.json
[LOG] ✅ Fichier traduit: Antilife_Shell_iusFRYv0kuzXVDmg.json
[LOG] ✅ Fichier traduit: Antimagic_Field_kYIxodu5ec0W3yzC.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Antipathy_Sympathy_OQqup3KPz859n7D1.json
[LOG] ✅ Fichier traduit: Antipathy_Sympathy_OQqup3KPz859n7D1.json
[LOG] ✅ Fichier traduit: Arcane_Eye_cjlo7Fc82JM4gE04.json
[LOG] ✅ Fichier traduit: Arcane_Gate_ywoFJ4d8xgQFI9mz.json
[LOG] ✅ Fichier traduit: Arcane_Hand_oW1kPHxJAAojOqMq.json
[LOG] ✅ Fichier traduit: Arcane_Lock_L6kpNwPGuT0Viiip.json
[LOG] ✅ Fichier traduit: Arcanist_s_Magic_Aura_RqVQEjkgHerVx7Gv.json
[LOG] ✅ Fichier traduit: Arms_of_Hadar_CyHSyVvBJnF45iBc.json
[LOG] ✅ Fichier traduit: Armure_d_Agathys_g2B1luNF1dvQGWgA.json
[LOG] ✅ Fichier traduit: Ashardalon_s_Stride_vtoX24pl7mY0GeT5.json
[LOG] ✅ Fichier traduit: Astral_Projection_yUllaouQx6ZNoLsR.json
[LOG] ✅ Fichier traduit: Augury_CCYKOHoTUKUAsFlK.json
[LOG] ✅ Fichier traduit: Aura_of_Life_Er9z3iNVPGp4UA0Q.json
[LOG] ✅ Fichier traduit: Aura_of_Purity_6jP2are19bkyqrR5.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Aura_of_Vitality_dSfliEsuBxvjgKvd.json
[LOG] ✅ Fichier traduit: Aura_of_Vitality_dSfliEsuBxvjgKvd.json
[LOG] ✅ Fichier traduit: Awaken_aMqVh2ddqaHw1cPg.json
[LOG] ✅ Fichier traduit: Bane_Hj5boJxDzzVxwtNw.json
[LOG] ✅ Fichier traduit: Banishing_Smite_E8hBZqwiPTr7gtzw.json
[LOG] ✅ Fichier traduit: Banishment_NtdmlSBrs1mCCgQi.json
[LOG] ✅ Fichier traduit: Barkskin_Owwv6ztj6VOrSFN0.json
[LOG] ✅ Fichier traduit: Beacon_of_Hope_sHZBOAWZIkcElxvd.json
[LOG] ✅ Fichier traduit: Beast_Sense_pW1LnqfZBBYTQcUj.json
[LOG] ✅ Fichier traduit: Beast_bond_jwg79sSsNCZB3DfM.json
[LOG] ✅ Fichier traduit: Bestow_Curse_TDOF2hmjvfcM1ZZS.json
[LOG] ✅ Fichier traduit: Bigby_s_Hand_xXU6xTv2rGfbUUrN.json
[LOG] ✅ Fichier traduit: Black_Tentacles_zRU1KNLy3Xhk0WiH.json
[LOG] ✅ Fichier traduit: Blade_Barrier_ew9IEP8LerxzwP1G.json
[LOG] ✅ Fichier traduit: Blade_Ward_sKKUUPnSuG0JDAb8.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Blade_of_Disaster_yTdfEv70p7nNFr9y.json
[LOG] ✅ Fichier traduit: Blade_of_Disaster_yTdfEv70p7nNFr9y.json
[LOG] ✅ Fichier traduit: Bless_LJxI6UAyC6PmIg3S.json
[LOG] ✅ Fichier traduit: Blight_5T6YkH0115J3oAsg.json
[LOG] ✅ Fichier traduit: Blinding_Smite_Cd7vr1vK21hdNNR8.json
[LOG] ✅ Fichier traduit: Blindness_Deafness_GF3MCaxFoFwiSh8F.json
[LOG] ✅ Fichier traduit: Blink_9B0luNcaaHSDAQps.json
[LOG] ✅ Fichier traduit: Blur_UpVYFKrZYbb8KCYt.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Bones_of_the_Earth_gdTCYxn814X7oe3z.json
[LOG] ✅ Fichier traduit: Bones_of_the_Earth_gdTCYxn814X7oe3z.json
[LOG] ✅ Fichier traduit: Booming_Blade_gbOZq7WNm4vReku3.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Borrowed_Knowledge_7cQLzGvwkN3K5o1a.json
[LOG] ✅ Fichier traduit: Borrowed_Knowledge_7cQLzGvwkN3K5o1a.json
[LOG] ✅ Fichier traduit: Branding_Smite_SmHcPczugxpy3UXN.json
[LOG] ✅ Fichier traduit: Burning_Hands_IIuDZLMheyrdIkDW.json
[LOG] ✅ Fichier traduit: Call_Lightning_bsmm4jV1tMjyU00g.json
[LOG] ✅ Fichier traduit: Calm_Emotions_FITDsvKW3cQZt4t3.json
[LOG] ✅ Fichier traduit: Catapult_Zi9B7ce4m2DbRVPd.json
[LOG] ✅ Fichier traduit: Catnap_RJaLpQzL4FJ340pC.json
[LOG] ✅ Fichier traduit: Cause_Fear_dcfShdDOpiZR1hJe.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Ceremony_kryxJmtWZfyPkUfD.json
[LOG] ✅ Fichier traduit: Ceremony_kryxJmtWZfyPkUfD.json
[LOG] ✅ Fichier traduit: Chain_Lightning_W1AWIZdFh7xZNFkf.json
[LOG] ✅ Fichier traduit: Chaos_Bolt_3oo3028G3bIwvt1f.json
[LOG] ✅ Fichier traduit: Charm_Monster_7Y7lUKWtJ2xVfWer.json
[LOG] ✅ Fichier traduit: Charm_Person_TU1rTIejvenLb2tG.json
[LOG] ✅ Fichier traduit: Chill_Touch_1zoeUSHxHQN34G8N.json
[LOG] ✅ Fichier traduit: Chromatic_Orb_BpYESwXBLQUwX8jc.json
[LOG] ✅ Fichier traduit: Circle_of_Death_ZSYqERuy23pkHMFJ.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Circle_of_Power_5PJ1JrFmTqLj5kdq.json
[LOG] ✅ Fichier traduit: Circle_of_Power_5PJ1JrFmTqLj5kdq.json
[LOG] ✅ Fichier traduit: Clairvoyance_iZKiEQoREfH20RVn.json
[LOG] ✅ Fichier traduit: Clone_mAZwInyYn0MfeP7Y.json
[LOG] ✅ Fichier traduit: Cloud_of_Daggers_DNiIwUYyzdcjwt5L.json
[LOG] ✅ Fichier traduit: Cloudkill_pgfEb63k38KiSHoh.json
[LOG] ✅ Fichier traduit: Color_Spray_HYXfp0AyJYFyT85D.json
[LOG] ✅ Fichier traduit: Command_UFyMGkLPBAGvdsvO.json
[LOG] ✅ Fichier traduit: Commune_36N9teHyOrCiu4vZ.json
[LOG] ✅ Fichier traduit: Commune_with_Nature_8S4YTxdj3UzHsfy2.json
[LOG] ✅ Fichier traduit: Compelled_Duel_r2ZvCjrhix1wHTkw.json
[LOG] ✅ Fichier traduit: Compelled_Query_5wt7VG4pgreFybnS.json
[LOG] ✅ Fichier traduit: Comprehend_Languages_4dKDaGYYiTcjvwT6.json
[LOG] ✅ Fichier traduit: Compulsion_0p0GzWMBQOYfX9hj.json
[LOG] ✅ Fichier traduit: Cone_of_Cold_vUFQvX3V7qTqgqFE.json
[LOG] ✅ Fichier traduit: Confusion_WoAsZ4WeFEbWZCdf.json
[LOG] ✅ Fichier traduit: Conjure_Animals_yNQUF4wo7ihfh5hc.json
[LOG] ✅ Fichier traduit: Conjure_Barrage_1qDUCM4sxqgONCp0.json
[LOG] ✅ Fichier traduit: Conjure_Celestial_VSVM1EehJFuVxGBH.json
[LOG] ✅ Fichier traduit: Conjure_Elemental_0y1xM95cYjRn24nC.json
[LOG] ✅ Fichier traduit: Conjure_Fey_6zcIsxc2swSFfsqa.json
[LOG] ✅ Fichier traduit: Conjure_Minor_Elementals_B0cedKNWUQCr4qcJ.json
[LOG] ✅ Fichier traduit: Conjure_Volley_scINoAEtyMcOTNT5.json
[LOG] ✅ Fichier traduit: Conjure_Woodland_Beings_k30daPhJyTvIRyBf.json
[LOG] ✅ Fichier traduit: Contact_Other_Plane_OkzzqzwblHnXMBNh.json
[LOG] ✅ Fichier traduit: Contagion_7tit8B9S1sUwJ5Vo.json
[LOG] ✅ Fichier traduit: Contingency_etdKWJeuAkUGZKJk.json
[LOG] ✅ Fichier traduit: Continual_Flame_co9eliuS3RbMT4dJ.json
[LOG] ✅ Fichier traduit: Control_Flames_21NhkUMDv2nfkBJc.json
[LOG] ✅ Fichier traduit: Control_Water_uLXgUtgVTI6Qiyyn.json
[LOG] ✅ Fichier traduit: Control_Weather_ynPiTGbqnW1L9M7c.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Control_Winds_bVhUQNgFZmT2V6F9.json
[LOG] ✅ Fichier traduit: Control_Winds_bVhUQNgFZmT2V6F9.json
[LOG] ✅ Fichier traduit: Cordon_of_Arrows_1xlcRXs3AjsmcFlo.json
[LOG] ✅ Fichier traduit: Counterspell_fRhxAiPjKGsYpuNO.json
[LOG] ✅ Fichier traduit: Create_Bonfire_bmCDbK5UtloMJ2r8.json
[LOG] ✅ Fichier traduit: Create_Food_and_Water_HAAAMdpSrIVKOMIs.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Create_Homunculus_UXmyChGptxinzA53.json
[LOG] ✅ Fichier traduit: Create_Homunculus_UXmyChGptxinzA53.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Create_Magen_Gk5o39kL2biOH0qg.json
[LOG] ✅ Fichier traduit: Create_Magen_Gk5o39kL2biOH0qg.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Create_Spelljamming_Helm_lD7jWeMjadH1gXCE.json
[LOG] ✅ Fichier traduit: Create_Spelljamming_Helm_lD7jWeMjadH1gXCE.json
[LOG] ✅ Fichier traduit: Create_Undead_9Rnc6X6Fdu9ilrtu.json
[LOG] ✅ Fichier traduit: Create_or_Destroy_Water_PbQvcZ70QhVM8dOy.json
[LOG] ✅ Fichier traduit: Creation_K7igBJaVcaIJqerK.json
[LOG] ✅ Fichier traduit: Crown_of_Madness_L5BHHQLpL7RY8kAn.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Crown_of_Stars_jiLdjs20lNYSmmw9.json
[LOG] ✅ Fichier traduit: Crown_of_Stars_jiLdjs20lNYSmmw9.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Crusader_s_Mantle_miB9W71EY9nMPv5C.json
[LOG] ✅ Fichier traduit: Crusader_s_Mantle_miB9W71EY9nMPv5C.json
[LOG] ✅ Fichier traduit: Cure_Wounds_OxoWjq14lq0FE8tJ.json
[LOG] ✅ Fichier traduit: Dancing_Lights_A3hpjmjxie9JrPOC.json
[LOG] ✅ Fichier traduit: Danse_Macabre_pvGyTvKauhqf4Txg.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Dark_Star_mpuIHjjKD5gmsI14.json
[LOG] ✅ Fichier traduit: Dark_Star_mpuIHjjKD5gmsI14.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Darkness_95HlMKeNkm1x8LIQ.json
[LOG] ✅ Fichier traduit: Darkness_95HlMKeNkm1x8LIQ.json
[LOG] ✅ Fichier traduit: Darkvision_EcbviTRdyVBHX78g.json
[LOG] ✅ Fichier traduit: Dawn_UacUQGIP8qLbjIMd.json
[LOG] ✅ Fichier traduit: Daylight_mBwVIhfAaN8cKjXw.json
[LOG] ✅ Fichier traduit: Death_Ward_3x7HVJ1Ube01KuDI.json
[LOG] ✅ Fichier traduit: Delayed_Blast_Fireball_R8rA5latwTsKTewQ.json
[LOG] ✅ Fichier traduit: Delve_Mind_U6SnhidJxHh1vC0q.json
[LOG] ✅ Fichier traduit: Demiplane_pPlFPCYQJ41meVWt.json
[LOG] ✅ Fichier traduit: Destructive_Wave_2QHWawdXbC6WLHNx.json
[LOG] ✅ Fichier traduit: Detect_Evil_and_Good_Bi0WutLS7MYTmsCn.json
[LOG] ✅ Fichier traduit: Detect_Magic_5NxrFVxMFPiXb4oI.json
[LOG] ✅ Fichier traduit: Detect_Poison_and_Disease_nGNPxwTWtB9dpX01.json
[LOG] ✅ Fichier traduit: Detect_Thoughts_hxm9hkIKezjpPS1u.json
[LOG] ✅ Fichier traduit: Devouring_Darkness_ENf5DO1dS9aTOqqd.json
[LOG] ✅ Fichier traduit: Dimension_Door_m9ecvbgxX3lliiA9.json
[LOG] ✅ Fichier traduit: Disguise_Self_11bf0t0xFFv4rFgo.json
[LOG] ✅ Fichier traduit: Disintegrate_e88Y4uaWvBBGBDyq.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Dispel_Evil_and_Good_DERdcV2gpMzwoY6v.json
[LOG] ✅ Fichier traduit: Dispel_Evil_and_Good_DERdcV2gpMzwoY6v.json
[LOG] ✅ Fichier traduit: Dispel_Magic_vWLRarMk4QaoZjNv.json
[LOG] ✅ Fichier traduit: Dissonant_Whispers_7rEqqY2eemDsBm9X.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Distort_Value_xaOqF1qdyd7zLulD.json
[LOG] ✅ Fichier traduit: Distort_Value_xaOqF1qdyd7zLulD.json
[LOG] ✅ Fichier traduit: Divination_ZmS9qxzXNv4ut83P.json
[LOG] ✅ Fichier traduit: Divine_Favor_LymySqyRtKl18fDM.json
[LOG] ✅ Fichier traduit: Divine_Word_u7HXBvXMdQfmPMYs.json
[LOG] ✅ Fichier traduit: Dominate_Beast_mmmnJAeXZ4TaxPwy.json
[LOG] ✅ Fichier traduit: Dominate_Monster_ds0N0pYPXmN4IaUU.json
[LOG] ✅ Fichier traduit: Dominate_Person_vZVDWUj69cLI1Qhz.json
[LOG] ✅ Fichier traduit: Draconic_Transformation_Tmqg3ho16fFy0IVJ.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Draconic_Transformation__Breath_Weapon__GT1bQjDFlvYPCp0K.json
[LOG] ✅ Fichier traduit: Draconic_Transformation__Breath_Weapon__GT1bQjDFlvYPCp0K.json
[LOG] ✅ Fichier traduit: Dragon_s_Breath_3HA8W5DUTekMLGfi.json
[LOG] ✅ Fichier traduit: Drawmij_s_Instant_Summons_liVXzAXJbOv4kYm6.json
[LOG] ✅ Fichier traduit: Dream_JfM0XZHFXaqQYAPO.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Dream_of_the_Blue_Veil_oYoCV7dOGwmmsTki.json
[LOG] ✅ Fichier traduit: Dream_of_the_Blue_Veil_oYoCV7dOGwmmsTki.json
[LOG] ✅ Fichier traduit: Druid_Grove_5UTCAvqAn3wwKVBs.json
[LOG] ✅ Fichier traduit: Druidcraft_OvnQ67velre55gqO.json
[LOG] ✅ Fichier traduit: Dust_Devil_YOJVvxMNfqyighHF.json
[LOG] ✅ Fichier traduit: Earth_Tremor_tRvBpa9FnP75oQn5.json
[LOG] ✅ Fichier traduit: Earthbind_eATKnoxdXhvJCDkN.json
[LOG] ✅ Fichier traduit: Earthquake_ydUVXvkQxm33U6ZS.json
[LOG] ✅ Fichier traduit: Eldritch_Blast_jipDlYPtmByJzj9w.json
[LOG] ✅ Fichier traduit: Elemental_Bane_0WqAKsgwfM272Ugk.json
[LOG] ✅ Fichier traduit: Elemental_Weapon_fEjWft78oYHZIlqe.json
[LOG] ✅ Fichier traduit: Encode_Thoughts_bMWWcuuCqM5wDheL.json
[LOG] ✅ Fichier traduit: Enemies_Abound_UPPzYQbJjJKm8gfH.json
[LOG] ✅ Fichier traduit: Enervation_5uVjhGh26MfQZ6cL.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Enhance_Ability_SlGwxNrAN8PknztW.json
[LOG] ✅ Fichier traduit: Enhance_Ability_SlGwxNrAN8PknztW.json
[LOG] ✅ Fichier traduit: Enlarge_Reduce_2flb5JAjsIaSTMiO.json
[LOG] ✅ Fichier traduit: Ensnaring_Strike_SjvdS4e1W4A63TQK.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Entangle_hTzTRY61IF0YJLVg.json
[LOG] ✅ Fichier traduit: Entangle_hTzTRY61IF0YJLVg.json
[LOG] ✅ Fichier traduit: Enthrall_Df6zcJlQT6mSZqwU.json
[LOG] ✅ Fichier traduit: Erupting_Earth_jsn9KdQbh7pe1YpF.json
[LOG] ✅ Fichier traduit: Etherealness_DPoIPCaggimGpvlJ.json
[LOG] ✅ Fichier traduit: Evard_s_Black_Tentacles_StNXJMU3vcM9fKrA.json
[LOG] ✅ Fichier traduit: Expeditious_Retreat_Rg3RE9W4ejX37F9H.json
[LOG] ✅ Fichier traduit: Eyebite_qXN1dmjjPi8vdNqK.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Fabricate_YYlHmGQ9fUr8YGQT.json
[LOG] ✅ Fichier traduit: Fabricate_YYlHmGQ9fUr8YGQT.json
[LOG] ✅ Fichier traduit: Faerie_Fire_ExJukBkgDfUo7h9o.json
[LOG] ✅ Fichier traduit: Faithful_Hound_HsOYbUjMVXHfhjZN.json
[WARN] ⚠️ Avertissement: Pas de traduction pour False_Life_2qTBrY7kenAWLwTz.json
[LOG] ✅ Fichier traduit: False_Life_2qTBrY7kenAWLwTz.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Far_Step_hnWBNItPYYJNIIpe.json
[LOG] ✅ Fichier traduit: Far_Step_hnWBNItPYYJNIIpe.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Fast_Friends_3f1uCXbphlgkyMst.json
[LOG] ✅ Fichier traduit: Fast_Friends_3f1uCXbphlgkyMst.json
[LOG] ✅ Fichier traduit: Fear_Lg5snaPweDbWUmTL.json
[LOG] ✅ Fichier traduit: Feather_Fall_dtA6a7Bhh0lGdRwi.json
[LOG] ✅ Fichier traduit: Feeblemind_MUEgN2rz9yxIaZ9B.json
[LOG] ✅ Fichier traduit: Feign_Death_iW5NVDmBSbUHeSUc.json
[LOG] ✅ Fichier traduit: Find_Familiar_XcOo5GgPPQZ2PJ0C.json
[LOG] ✅ Fichier traduit: Find_Greater_Steed_CjZFATF4c5fJfPLe.json
[LOG] ✅ Fichier traduit: Find_Steed_8BrIojWJt6W0q3y0.json
[LOG] ✅ Fichier traduit: Find_Traps_lFtrbBrT7ebMnFiL.json
[LOG] ✅ Fichier traduit: Find_the_Path_GQ132JgBPiDXQcwq.json
[LOG] ✅ Fichier traduit: Finger_of_Death_8Nv7Qc3k4BBS9Qr9.json
[LOG] ✅ Fichier traduit: Fire_Bolt_PEO4CP1I9bfU8FV4.json
[LOG] ✅ Fichier traduit: Fire_Shield_z5x0DaI0w9Zeu1BD.json
[LOG] ✅ Fichier traduit: Fire_Storm_nFq6V6AZOQPJDqK1.json
[LOG] ✅ Fichier traduit: Fireball_W5tkcxQXwgeja3SN.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Fizban_s_Platinum_Shield_gU7xml68RtHtprH6.json
[LOG] ✅ Fichier traduit: Fizban_s_Platinum_Shield_gU7xml68RtHtprH6.json
[LOG] ✅ Fichier traduit: Flame_Arrows_ONcwQCyO3P5czIgD.json
[LOG] ✅ Fichier traduit: Flame_Blade_brCUi1kWuzArjlek.json
[LOG] ✅ Fichier traduit: Flame_Strike_T1B0j8lU67x3SccN.json
[LOG] ✅ Fichier traduit: Flaming_Sphere_Nkf2Stq9iJcEvO4A.json
[LOG] ✅ Fichier traduit: Flesh_to_Stone_Xub1RYfoBo7CkirK.json
[LOG] ✅ Fichier traduit: Floating_Disk_pwhZSVXwTMKrp5dt.json
[LOG] ✅ Fichier traduit: Flock_of_Familiars_Idmt6P4ggVqEXBr6.json
[LOG] ✅ Fichier traduit: Fly_EAVcBLK7KSseP0aa.json
[LOG] ✅ Fichier traduit: Fog_Cloud_zjff2IdTPpUwWCUj.json
[LOG] ✅ Fichier traduit: Forbiddance_Q3WsgNQ5FjZaCijh.json
[LOG] ✅ Fichier traduit: Forcecage_A65M3LqHHIYFvYD7.json
[LOG] ✅ Fichier traduit: Foresight_VquenwgzOuO87ehU.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Fortune_s_Favor_z6Ysi6KZmF0SSH9d.json
[LOG] ✅ Fichier traduit: Fortune_s_Favor_z6Ysi6KZmF0SSH9d.json
[LOG] ✅ Fichier traduit: Freedom_of_Movement_bYFfYKrx0SOSCBYw.json
[LOG] ✅ Fichier traduit: Friends_Rb9QL8LDVInzRYwy.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Frost_Fingers_klxbUzO5K9Cc3mo5.json
[LOG] ✅ Fichier traduit: Frost_Fingers_klxbUzO5K9Cc3mo5.json
[LOG] ✅ Fichier traduit: Frostbite_PoeGVwVl4Gjkk78t.json
[LOG] ✅ Fichier traduit: Galder_s_Speedy_Courier_pZbqdDphVBf27taS.json
[LOG] ✅ Fichier traduit: Galder_s_Tower_idGifxSMO7GXv030.json
[LOG] ✅ Fichier traduit: Gaseous_Form_z63Web95PUpDmIOB.json
[LOG] ✅ Fichier traduit: Gate_Cvc7qTEnEVfm7tWm.json
[LOG] ✅ Fichier traduit: Geas_HKx5xm1kDuDAci3y.json
[LOG] ✅ Fichier traduit: Gentle_Repose_ueK5tTbZxquUhopA.json
[LOG] ✅ Fichier traduit: Giant_Insect_N7TUNTliz6qlEVPG.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Gift_of_Alacrity_lFcZ4137UTSGClJg.json
[LOG] ✅ Fichier traduit: Gift_of_Alacrity_lFcZ4137UTSGClJg.json
[WARN] ⚠️ Avertissement: Pas de traduction pour Gift_of_Gab_EmkDVcx6ovppe7cH.json
[LOG] ✅ Fichier traduit: Gift_of_Gab_EmkDVcx6ovppe7cH.json
[LOG] ✅ Fichier traduit: Glibness_LNmHu4wWpG3uP5tH.json
[LOG] ✅ Fichier traduit: Globe_of_Invulnerability_c5Ox2Nm7i8Oach6z.json
[LOG] ✅ Fichier traduit: Glyph_of_Warding_kxzbQbqn423b53oz.json
[LOG] ✅ Fichier traduit: Goodberry_skCy4RCX4dkGMIWd.json
